,time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2
93,2020-12-03 10:03:59.133628-05:00,18.4,11237,18.41,5432,13.01,1442,13.02,2838
94,2020-12-03 10:04:09.152107-05:00,18.4,11127,18.41,5477,13.0,3554,13.01,1772
95,2020-12-03 10:04:18.167144-05:00,18.4,11038,18.41,5751,13.0,3554,13.01,1772
96,2020-12-03 10:04:18.167144-05:00,18.4,11038,18.41,5751,13.0,3281,13.01,1930
97,2020-12-03 10:04:27.029269-05:00,18.4,11038,18.41,5751,13.0,3307,13.01,1316
98,2020-12-03 10:04:29.286140-05:00,18.4,11036,18.41,5512,13.0,3307,13.01,1316
99,2020-12-03 10:04:39.289370-05:00,18.4,11031,18.41,5535,13.0,3305,13.01,1351
100,2020-12-03 10:04:47.037027-05:00,18.4,10863,18.41,6203,13.0,3305,13.01,1351
101,2020-12-03 10:04:47.037027-05:00,18.4,10863,18.41,6203,13.0,3147,13.01,1518
102,2020-12-03 10:04:58.253126-05:00,18.4,10884,18.41,6209,13.0,3184,13.01,1534
103,2020-12-03 10:05:09.247269-05:00,18.4,7807,18.41,9722,13.0,2308,13.01,2521
104,2020-12-03 10:05:19.182018-05:00,18.4,7638,18.41,10070,13.0,2214,13.01,2549
105,2020-12-03 10:05:29.293859-05:00,18.4,9757,18.41,7462,13.0,2850,13.01,1705
106,2020-12-03 10:05:39.317017-05:00,18.4,8985,18.41,9171,13.0,2314,13.01,2263
107,2020-12-03 10:05:46.078125-05:00,18.4,8985,18.41,9171,13.0,2749,13.01,1713
108,2020-12-03 10:05:49.084168-05:00,18.4,9749,18.41,6506,13.0,2749,13.01,1713
109,2020-12-03 10:05:59.107889-05:00,18.4,9767,18.41,7346,13.0,3045,13.01,1583
110,2020-12-03 10:06:09.129677-05:00,18.4,11013,18.41,6103,13.0,3385,13.01,1327
111,2020-12-03 10:06:19.212332-05:00,18.4,11051,18.41,5549,13.0,3407,13.01,1327
112,2020-12-03 10:06:29.229944-05:00,18.4,11415,18.41,4121,13.01,2721,13.02,2786
113,2020-12-03 10:06:39.310480-05:00,18.4,12105,18.41,2096,13.01,3061,13.02,1984
114,2020-12-03 10:06:49.106451-05:00,18.41,9460,18.42,13590,13.01,3258,13.02,1962
115,2020-12-03 10:06:59.125642-05:00,18.41,8802,18.42,13600,13.01,2842,13.02,2506
116,2020-12-03 10:07:09.234764-05:00,18.41,1622,18.42,14049,13.01,1143,13.02,2805
117,2020-12-03 10:07:19.258061-05:00,18.4,12336,18.41,8114,13.01,449,13.02,3026
118,2020-12-03 10:07:29.281919-05:00,18.4,12304,18.41,8110,13.01,914,13.02,3121
119,2020-12-03 10:07:39.304433-05:00,18.4,12412,18.41,7491,13.01,1346,13.02,2827
120,2020-12-03 10:07:49.263256-05:00,18.4,12522,18.41,6012,13.01,1637,13.02,2734
121,2020-12-03 10:07:59.197731-05:00,18.4,12597,18.41,4961,13.01,1756,13.02,2727
122,2020-12-03 10:08:06.207896-05:00,18.4,12597,18.41,4961,13.01,1825,13.02,2468
123,2020-12-03 10:08:09.215207-05:00,18.4,12623,18.41,4555,13.01,1825,13.02,2468
124,2020-12-03 10:08:19.266222-05:00,18.4,12761,18.41,4031,13.01,1824,13.02,2452
125,2020-12-03 10:08:29.107728-05:00,18.41,7347,18.42,6707,13.01,2304,13.02,861
126,2020-12-03 10:08:39.113669-05:00,18.41,12806,18.42,8156,13.01,3033,13.02,361
127,2020-12-03 10:08:49.131027-05:00,18.41,13427,18.42,7627,13.01,3343,13.02,296
128,2020-12-03 10:08:59.147019-05:00,18.41,13571,18.42,7565,13.01,3417,13.02,404
129,2020-12-03 10:09:09.075576-05:00,18.41,13561,18.42,6134,13.02,2585,13.03,2030
130,2020-12-03 10:09:19.092476-05:00,18.41,10659,18.42,9450,13.02,518,13.03,2588
131,2020-12-03 10:09:29.206186-05:00,18.41,13271,18.42,6772,13.02,1353,13.03,2453
132,2020-12-03 10:09:39.131390-05:00,18.41,12567,18.42,8770,13.02,1270,13.03,2493
133,2020-12-03 10:09:49.151080-05:00,18.41,10502,18.42,9826,13.01,3184,13.02,1617
134,2020-12-03 10:09:58.167100-05:00,18.41,13632,18.42,6205,13.01,3184,13.02,1617
135,2020-12-03 10:09:58.167100-05:00,18.41,13632,18.42,6205,13.02,2616,13.03,2343
136,2020-12-03 10:10:09.191007-05:00,18.41,10200,18.42,10076,13.01,3178,13.02,1273
137,2020-12-03 10:10:19.280542-05:00,18.41,9371,18.42,10479,13.01,2977,13.02,1273
138,2020-12-03 10:10:29.110909-05:00,18.41,9311,18.42,10477,13.01,2486,13.02,1390
139,2020-12-03 10:10:39.130743-05:00,18.41,9872,18.42,10231,13.01,3033,13.02,1276
140,2020-12-03 10:10:49.181657-05:00,18.41,9284,18.42,10603,13.01,2162,13.02,1753
141,2020-12-03 10:10:59.086230-05:00,18.41,8942,18.42,10477,13.01,2469,13.02,1403
142,2020-12-03 10:11:09.108643-05:00,18.41,12566,18.42,6953,13.01,3247,13.02,457
143,2020-12-03 10:11:19.264548-05:00,18.41,11203,18.42,9107,13.01,3232,13.02,740
144,2020-12-03 10:11:29.322732-05:00,18.41,8973,18.42,10526,13.01,2863,13.02,1350
145,2020-12-03 10:11:39.131632-05:00,18.41,8505,18.42,10753,13.01,2014,13.02,2509
146,2020-12-03 10:11:49.187626-05:00,18.41,7851,18.42,10767,13.01,2026,13.02,2451
147,2020-12-03 10:11:59.120213-05:00,18.41,7414,18.42,10951,13.01,1939,13.02,2535
148,2020-12-03 10:12:09.138989-05:00,18.41,2498,18.42,11251,13.01,941,13.02,2754
149,2020-12-03 10:12:18.160210-05:00,18.41,2496,18.42,11205,13.01,941,13.02,2754
150,2020-12-03 10:12:18.160210-05:00,18.41,2496,18.42,11205,13.01,1242,13.02,2601
151,2020-12-03 10:12:29.187389-05:00,18.41,3521,18.42,11136,13.01,1205,13.02,2618
152,2020-12-03 10:12:39.211675-05:00,18.41,2995,18.42,11131,13.01,1210,13.02,2686
153,2020-12-03 10:12:49.122302-05:00,18.41,4462,18.42,11043,13.01,1435,13.02,2554
154,2020-12-03 10:12:59.309614-05:00,18.41,3887,18.42,10881,13.01,1229,13.02,2549
155,2020-12-03 10:13:09.078441-05:00,18.41,4420,18.42,10706,13.01,1708,13.02,2494
156,2020-12-03 10:13:19.163448-05:00,18.41,3791,18.42,10867,13.01,1297,13.02,2567
157,2020-12-03 10:13:19.163448-05:00,18.41,3791,18.42,10867,13.01,1535,13.02,2482
158,2020-12-03 10:13:29.305368-05:00,18.41,4381,18.42,10724,13.01,1535,13.02,2482
159,2020-12-03 10:13:39.295410-05:00,18.41,5016,18.42,10639,13.01,1801,13.02,2341
160,2020-12-03 10:13:48.074362-05:00,18.41,5367,18.42,10671,13.01,1801,13.02,2341
161,2020-12-03 10:13:48.074362-05:00,18.41,5367,18.42,10671,13.01,1905,13.02,1806
162,2020-12-03 10:13:59.087182-05:00,18.41,8499,18.42,8734,13.01,2823,13.02,1346
163,2020-12-03 10:14:09.111092-05:00,18.41,3309,18.42,5987,13.01,1593,13.02,872
164,2020-12-03 10:14:16.234170-05:00,18.41,3309,18.42,5987,13.01,1252,13.02,1403
165,2020-12-03 10:14:19.178510-05:00,18.41,2378,18.42,6121,13.01,1252,13.02,1403
166,2020-12-03 10:14:29.199510-05:00,18.41,3285,18.42,5872,13.01,1426,13.02,1291
167,2020-12-03 10:14:39.223627-05:00,18.41,1525,18.42,5608,13.01,888,13.02,1387
168,2020-12-03 10:14:48.243337-05:00,18.41,1143,18.42,1774,13.01,888,13.02,1387
169,2020-12-03 10:14:48.243337-05:00,18.41,1143,18.42,1774,13.01,537,13.02,389
170,2020-12-03 10:14:59.272188-05:00,18.4,936,18.41,3,13.0,200,13.01,266
171,2020-12-03 10:15:09.297184-05:00,18.4,3557,18.41,1701,13.01,374,13.02,668
172,2020-12-03 10:15:18.084363-05:00,18.4,4341,18.41,2151,13.0,1555,13.01,983
173,2020-12-03 10:15:29.095603-05:00,18.4,4253,18.41,2159,13.0,1560,13.01,964
174,2020-12-03 10:15:39.120633-05:00,18.4,4100,18.41,2245,13.0,1473,13.01,986
175,2020-12-03 10:15:49.294240-05:00,18.4,7767,18.41,6928,13.0,1622,13.01,1911
176,2020-12-03 10:15:59.140351-05:00,18.4,3609,18.41,8444,12.99,2241,13.0,1679
177,2020-12-03 10:16:09.159600-05:00,18.4,4763,18.41,10421,12.99,2842,13.0,1356
178,2020-12-03 10:16:19.184520-05:00,18.4,4859,18.41,10180,12.99,2860,13.0,1466
179,2020-12-03 10:16:29.253237-05:00,18.4,4909,18.41,10030,13.0,680,13.01,3001
180,2020-12-03 10:16:39.277762-05:00,18.4,4724,18.41,10030,12.99,2999,13.0,1344
181,2020-12-03 10:16:49.324437-05:00,18.4,4706,18.41,10030,12.99,2856,13.0,1396
182,2020-12-03 10:16:58.131543-05:00,18.4,3709,18.41,10206,12.99,2856,13.0,1396
183,2020-12-03 10:16:58.131543-05:00,18.4,3709,18.41,10206,12.99,2697,13.0,1569
184,2020-12-03 10:17:09.082002-05:00,18.39,8083,18.4,10566,12.99,380,13.0,2790
185,2020-12-03 10:17:19.327549-05:00,18.39,7256,18.4,10944,12.98,2558,12.99,2295
186,2020-12-03 10:17:29.160238-05:00,18.39,7182,18.4,11048,12.98,2767,12.99,2108
187,2020-12-03 10:17:38.090755-05:00,18.39,7297,18.4,11049,12.98,2767,12.99,2108
188,2020-12-03 10:17:38.090755-05:00,18.39,7297,18.4,11049,12.98,2797,12.99,2053
189,2020-12-03 10:17:49.126536-05:00,18.39,8991,18.4,9903,12.98,2922,12.99,1281
190,2020-12-03 10:17:59.136486-05:00,18.39,7988,18.4,10842,12.98,2966,12.99,1527
191,2020-12-03 10:18:09.155834-05:00,18.38,11575,18.39,2887,12.98,3004,12.99,2208
192,2020-12-03 10:18:19.184548-05:00,18.38,11435,18.39,5311,12.98,2273,12.99,2629
193,2020-12-03 10:18:29.200418-05:00,18.38,10926,18.39,2983,12.98,2211,12.99,1859
194,2020-12-03 10:18:39.219909-05:00,18.38,12284,18.39,2180,12.98,2704,12.99,2117
195,2020-12-03 10:18:49.244680-05:00,18.38,12251,18.39,4400,12.98,2458,12.99,2577
196,2020-12-03 10:18:59.259634-05:00,18.38,12181,18.39,4552,12.98,2483,12.99,2568
197,2020-12-03 10:19:09.276742-05:00,18.38,11710,18.39,5190,12.98,1914,12.99,2681
198,2020-12-03 10:19:19.151144-05:00,18.38,11889,18.39,5067,12.98,2189,12.99,2608
199,2020-12-03 10:19:29.168968-05:00,18.38,12176,18.39,2259,12.98,2673,12.99,1887
200,2020-12-03 10:19:39.097361-05:00,18.38,12271,18.39,2261,12.98,2626,12.99,1806
201,2020-12-03 10:19:49.140512-05:00,18.38,12291,18.39,2703,12.98,2937,12.99,1748
202,2020-12-03 10:19:59.136671-05:00,18.38,12360,18.39,2764,12.98,3079,12.99,1496
203,2020-12-03 10:20:09.210695-05:00,18.38,11383,18.39,5558,12.98,1474,12.99,2660
204,2020-12-03 10:20:19.136195-05:00,18.38,11444,18.39,5372,12.98,1737,12.99,2540
205,2020-12-03 10:20:29.195517-05:00,18.38,11688,18.39,3729,12.98,2220,12.99,1760
206,2020-12-03 10:20:39.316729-05:00,18.38,11677,18.39,3729,12.98,2519,12.99,1636
207,2020-12-03 10:20:49.235953-05:00,18.38,11581,18.39,4968,12.98,1949,12.99,2541
208,2020-12-03 10:20:59.255149-05:00,18.38,11582,18.39,5040,12.98,1961,12.99,2462
209,2020-12-03 10:21:09.114730-05:00,18.38,11595,18.39,4228,12.98,2038,12.99,1854
210,2020-12-03 10:21:09.114730-05:00,18.38,11595,18.39,4228,12.98,2032,12.99,1860
211,2020-12-03 10:21:19.149596-05:00,18.38,11586,18.39,4251,12.98,2032,12.99,1860
212,2020-12-03 10:21:29.185055-05:00,18.38,11543,18.39,4957,12.98,1959,12.99,2498
213,2020-12-03 10:21:39.158403-05:00,18.38,11705,18.39,2733,12.98,2745,12.99,1628
214,2020-12-03 10:21:49.254281-05:00,18.38,11578,18.39,4498,12.98,2027,12.99,2044
215,2020-12-03 10:21:59.159003-05:00,18.38,11628,18.39,2733,12.98,2793,12.99,1649
216,2020-12-03 10:22:09.181790-05:00,18.38,11515,18.39,5020,12.98,2002,12.99,2532
217,2020-12-03 10:22:09.181790-05:00,18.38,11515,18.39,5020,12.98,2079,12.99,2126
218,2020-12-03 10:22:19.152792-05:00,18.38,11583,18.39,3932,12.98,2079,12.99,2126
219,2020-12-03 10:22:29.190408-05:00,18.38,11575,18.39,4602,12.98,2239,12.99,2133
220,2020-12-03 10:22:39.124433-05:00,18.38,11564,18.39,4686,12.98,2053,12.99,1955
221,2020-12-03 10:22:49.129295-05:00,18.38,11886,18.39,1216,12.98,2946,12.99,1455
222,2020-12-03 10:22:59.193936-05:00,18.38,11819,18.39,2755,12.98,2807,12.99,1561
223,2020-12-03 10:23:09.169541-05:00,18.38,11711,18.39,3988,12.98,2198,12.99,2003
224,2020-12-03 10:23:19.264218-05:00,18.38,11802,18.39,2744,12.98,2592,12.99,1627
225,2020-12-03 10:23:29.300763-05:00,18.38,11703,18.39,3838,12.98,2198,12.99,1794
226,2020-12-03 10:23:39.280423-05:00,18.38,11485,18.39,5226,12.98,1828,12.99,2742
227,2020-12-03 10:23:48.048784-05:00,18.38,8623,18.39,8649,12.98,1828,12.99,2742
228,2020-12-03 10:23:48.048784-05:00,18.38,8623,18.39,8649,12.97,3089,12.98,1967
229,2020-12-03 10:23:59.069470-05:00,18.38,8635,18.39,8649,12.97,3070,12.98,2177
230,2020-12-03 10:24:09.186335-05:00,18.38,8436,18.39,9607,12.97,2873,12.98,2341
231,2020-12-03 10:24:19.203426-05:00,18.38,8643,18.39,8629,12.97,2956,12.98,2133
232,2020-12-03 10:24:29.305943-05:00,18.38,9900,18.39,7681,12.97,2993,12.98,2105
233,2020-12-03 10:24:39.342183-05:00,18.38,10857,18.39,6419,12.97,3002,12.98,1470
234,2020-12-03 10:24:49.377388-05:00,18.38,11156,18.39,5426,12.98,2564,12.99,2804
235,2020-12-03 10:24:59.105006-05:00,18.38,11195,18.39,5264,12.98,2534,12.99,2800
236,2020-12-03 10:25:09.101129-05:00,18.38,11133,18.39,5412,12.98,2534,12.99,2696
237,2020-12-03 10:25:19.175393-05:00,18.38,11571,18.39,4771,12.98,2642,12.99,2638
238,2020-12-03 10:25:29.211103-05:00,18.38,11517,18.39,5026,12.98,2407,12.99,2703
239,2020-12-03 10:25:39.144660-05:00,18.38,11486,18.39,5296,12.98,2411,12.99,2719
240,2020-12-03 10:25:49.177787-05:00,18.38,11621,18.39,3980,12.98,2529,12.99,2251
241,2020-12-03 10:25:59.316554-05:00,18.38,11485,18.39,4692,12.98,2460,12.99,2392
242,2020-12-03 10:26:09.147220-05:00,18.38,11760,18.39,2716,12.98,2937,12.99,1786
243,2020-12-03 10:26:19.182071-05:00,18.38,11813,18.39,2711,12.98,2963,12.99,1728
244,2020-12-03 10:26:29.114313-05:00,18.39,12753,18.4,8473,12.98,3392,12.99,406
245,2020-12-03 10:26:39.105634-05:00,18.39,10773,18.4,10709,12.99,1068,13.0,2847
246,2020-12-03 10:26:49.186122-05:00,18.39,10062,18.4,10951,12.99,899,13.0,2867
247,2020-12-03 10:26:59.142234-05:00,18.39,9281,18.4,11156,12.98,3597,12.99,1935
248,2020-12-03 10:27:09.078482-05:00,18.39,9265,18.4,11136,12.98,3487,12.99,2040
249,2020-12-03 10:27:19.188710-05:00,18.39,5916,18.4,11789,12.98,2573,12.99,3112
250,2020-12-03 10:27:28.109578-05:00,18.39,3991,18.4,11885,12.98,2573,12.99,3112
251,2020-12-03 10:27:28.109578-05:00,18.39,3991,18.4,11885,12.98,2564,12.99,3097
252,2020-12-03 10:27:39.128049-05:00,18.38,11420,18.39,6289,12.98,1661,12.99,3438
253,2020-12-03 10:27:48.146945-05:00,18.38,10944,18.39,7311,12.98,1661,12.99,3438
254,2020-12-03 10:27:48.146945-05:00,18.38,10944,18.39,7311,12.98,44,12.99,3690
255,2020-12-03 10:27:59.088715-05:00,18.38,12749,18.39,7366,12.98,871,12.99,3641
256,2020-12-03 10:28:09.160147-05:00,18.38,7641,18.39,11154,12.97,1785,12.98,3713
257,2020-12-03 10:28:19.187391-05:00,18.38,8022,18.39,11162,12.97,1787,12.98,3727
258,2020-12-03 10:28:29.230786-05:00,18.38,7842,18.39,11287,12.97,1471,12.98,3793
259,2020-12-03 10:28:39.264925-05:00,18.38,2735,18.39,12518,12.96,2921,12.97,2365
260,2020-12-03 10:28:48.261830-05:00,18.38,5653,18.39,11899,12.96,2921,12.97,2365
261,2020-12-03 10:28:48.261830-05:00,18.38,5653,18.39,11899,12.96,3150,12.97,1241
262,2020-12-03 10:28:58.312535-05:00,18.38,6601,18.39,11444,12.96,3647,12.97,478
263,2020-12-03 10:29:09.371034-05:00,18.38,8689,18.39,9247,12.97,2977,12.98,2793
264,2020-12-03 10:29:16.130686-05:00,18.38,8689,18.39,9247,12.97,3066,12.98,2810
265,2020-12-03 10:29:19.074541-05:00,18.38,8659,18.39,10040,12.97,3066,12.98,2810
266,2020-12-03 10:29:27.292626-05:00,18.38,8659,18.39,10040,12.97,2305,12.98,3544
267,2020-12-03 10:29:29.236585-05:00,18.38,6661,18.39,11042,12.97,2305,12.98,3544
268,2020-12-03 10:29:39.225368-05:00,18.38,8670,18.39,9894,12.97,2629,12.98,2860
269,2020-12-03 10:29:49.308252-05:00,18.38,8491,18.39,9887,12.97,2545,12.98,2607
270,2020-12-03 10:29:59.344084-05:00,18.38,8641,18.39,9878,12.97,2674,12.98,2580
271,2020-12-03 10:30:09.276705-05:00,18.38,9470,18.39,7541,12.97,3190,12.98,2262
272,2020-12-03 10:30:19.209310-05:00,18.38,9218,18.39,7925,12.97,2777,12.98,2401
273,2020-12-03 10:30:29.243335-05:00,18.38,7369,18.39,10266,12.97,2494,12.98,3138
274,2020-12-03 10:30:39.241940-05:00,18.38,9197,18.39,8118,12.97,2619,12.98,2359
275,2020-12-03 10:30:49.119196-05:00,18.38,9210,18.39,8036,12.97,2769,12.98,2514
276,2020-12-03 10:30:59.139897-05:00,18.38,8646,18.39,9946,12.97,2625,12.98,2556
277,2020-12-03 10:31:09.386262-05:00,18.38,3263,18.39,6521,12.97,1540,12.98,2531
278,2020-12-03 10:31:14.044634-05:00,18.38,3263,18.39,6521,12.97,1141,12.98,3215
