,time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2
2119,2021-02-19 15:41:09.042984-05:00,17.14,6836,17.15,4905,11.26,3294.0,11.27,2311.0
2120,2021-02-19 15:41:19.061686-05:00,17.14,4732,17.15,5851,11.26,2354.0,11.27,3048.0
2121,2021-02-19 15:41:29.078605-05:00,17.14,5194,17.15,5188,11.26,3209.0,11.27,2377.0
2122,2021-02-19 15:41:39.064592-05:00,17.14,2840,17.15,6062,11.26,1979.0,11.27,3141.0
2123,2021-02-19 15:41:49.081421-05:00,17.14,2840,17.15,6112,11.26,1979.0,11.27,3141.0
2124,2021-02-19 15:41:49.081421-05:00,17.14,2840,17.15,6112,11.26,1891.0,11.27,3411.0
2125,2021-02-19 15:41:55.957665-05:00,17.14,2434,17.15,6135,11.26,1891.0,11.27,3411.0
2126,2021-02-19 15:41:55.957665-05:00,17.14,2434,17.15,6135,11.26,1911.0,11.27,3451.0
2127,2021-02-19 15:41:55.957665-05:00,17.14,2434,17.15,6135,11.26,2318.0,11.27,2889.0
2128,2021-02-19 15:42:08.981070-05:00,17.14,2719,17.15,5694,11.26,2318.0,11.27,2889.0
2129,2021-02-19 15:42:19.000564-05:00,17.14,3215,17.15,5481,11.26,2318.0,11.27,2889.0
2130,2021-02-19 15:42:19.000564-05:00,17.14,3215,17.15,5481,11.26,2649.0,11.27,2774.0
2131,2021-02-19 15:42:29.022590-05:00,17.14,5856,17.15,3828,11.26,2649.0,11.27,2774.0
2132,2021-02-19 15:42:29.022590-05:00,17.14,5856,17.15,3828,11.26,3279.0,11.27,2254.0
2133,2021-02-19 15:42:39.043381-05:00,17.14,5665,17.15,3632,11.26,3458.0,11.27,1755.0
2134,2021-02-19 15:42:39.043381-05:00,17.14,5665,17.15,3632,11.26,3593.0,11.27,1618.0
2135,2021-02-19 15:42:49.061390-05:00,17.14,5691,17.15,3632,11.26,3593.0,11.27,1618.0
2136,2021-02-19 15:42:59.075227-05:00,17.14,6374,17.15,3317,11.26,3749.0,11.27,626.0
2137,2021-02-19 15:43:09.095198-05:00,17.14,6662,17.15,2601,11.27,3092.0,11.28,2969.0
2138,2021-02-19 15:43:19.116825-05:00,17.14,6583,17.15,2694,11.27,3092.0,11.28,2969.0
2139,2021-02-19 15:43:19.116825-05:00,17.14,6583,17.15,2694,11.27,2974.0,11.28,2897.0
2140,2021-02-19 15:43:29.137496-05:00,17.14,6584,17.15,2565,11.27,2974.0,11.28,2897.0
2141,2021-02-19 15:43:29.137496-05:00,17.14,6584,17.15,2565,11.27,3088.0,11.28,2871.0
2142,2021-02-19 15:43:37.155778-05:00,17.14,6779,17.15,2164,11.27,3088.0,11.28,2871.0
2143,2021-02-19 15:43:37.155778-05:00,17.14,6779,17.15,2164,11.27,3221.0,11.28,2563.0
2144,2021-02-19 15:43:49.180585-05:00,17.14,6508,17.15,2846,11.27,3221.0,11.28,2563.0
