,time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2
133,2020-11-23 11:02:39.241025-05:00,18.95,3302,18.96,11639,13.79,153,13.8,2711
134,2020-11-23 11:02:48.256359-05:00,18.95,1487,18.96,12041,13.79,153,13.8,2711
135,2020-11-23 11:02:48.256359-05:00,18.95,1487,18.96,12041,13.78,2209,13.79,2285
136,2020-11-23 11:02:59.275849-05:00,18.94,9438,18.95,8696,13.78,2095,13.79,2741
137,2020-11-23 11:03:09.042377-05:00,18.94,9327,18.95,8577,13.78,1512,13.79,3259
138,2020-11-23 11:03:19.059858-05:00,18.94,10275,18.95,6011,13.78,2545,13.79,1475
139,2020-11-23 11:03:29.076597-05:00,18.95,5446,18.96,12647,13.78,2889,13.79,689
140,2020-11-23 11:03:39.093867-05:00,18.95,4374,18.96,12960,13.78,2617,13.79,1411
141,2020-11-23 11:03:49.121239-05:00,18.94,8585,18.95,13173,13.78,1282,13.79,2825
142,2020-11-23 11:03:59.129289-05:00,18.94,7992,18.95,13789,13.77,2959,13.78,438
143,2020-11-23 11:04:09.145986-05:00,18.94,5771,18.95,14539,13.77,2593,13.78,1305
144,2020-11-23 11:04:19.160693-05:00,18.94,2673,18.95,16129,13.77,1550,13.78,1658
145,2020-11-23 11:04:29.179046-05:00,18.94,6770,18.95,11319,13.77,2935,13.78,489
146,2020-11-23 11:04:39.196015-05:00,18.94,2435,18.95,16037,13.77,1538,13.78,2173
147,2020-11-23 11:04:49.212962-05:00,18.93,12215,18.94,7124,13.76,2808,13.77,871
148,2020-11-23 11:04:59.229463-05:00,18.93,12095,18.94,7165,13.76,2712,13.77,1031
149,2020-11-23 11:05:09.247938-05:00,18.93,11954,18.94,7455,13.76,2687,13.77,1286
150,2020-11-23 11:05:19.266652-05:00,18.93,11904,18.94,8517,13.76,2606,13.77,1305
151,2020-11-23 11:05:29.281640-05:00,18.93,12808,18.94,6603,13.76,3176,13.77,586
152,2020-11-23 11:05:39.048243-05:00,18.93,7411,18.94,3935,13.77,911,13.78,1936
153,2020-11-23 11:05:49.074726-05:00,18.93,11366,18.94,6960,13.77,525,13.78,2350
154,2020-11-23 11:05:59.082591-05:00,18.93,11276,18.94,6966,13.77,628,13.78,2466
155,2020-11-23 11:06:09.100055-05:00,18.93,11720,18.94,6912,13.77,1471,13.78,2207
156,2020-11-23 11:06:19.117067-05:00,18.93,11748,18.94,6413,13.77,1586,13.78,2222
157,2020-11-23 11:06:29.132906-05:00,18.93,11937,18.94,6401,13.77,1610,13.78,1891
158,2020-11-23 11:06:39.150744-05:00,18.93,11704,18.94,6952,13.77,1061,13.78,2303
159,2020-11-23 11:06:49.166374-05:00,18.93,11579,18.94,6958,13.77,1056,13.78,2293
160,2020-11-23 11:06:59.183815-05:00,18.93,11777,18.94,7012,13.77,1242,13.78,2339
161,2020-11-23 11:07:09.201313-05:00,18.93,11753,18.94,6540,13.77,1173,13.78,2220
162,2020-11-23 11:07:19.257986-05:00,18.93,11897,18.94,6948,13.77,1499,13.78,2149
163,2020-11-23 11:07:29.273175-05:00,18.93,11939,18.94,6446,13.77,1574,13.78,2088
164,2020-11-23 11:07:39.291018-05:00,18.94,3221,18.95,15835,13.77,1876,13.78,1507
165,2020-11-23 11:07:49.056714-05:00,18.94,2619,18.95,15880,13.77,1604,13.78,1875
166,2020-11-23 11:07:59.073595-05:00,18.94,1654,18.95,15889,13.77,1443,13.78,2229
167,2020-11-23 11:08:09.091420-05:00,18.93,7365,18.94,4371,13.77,889,13.78,1703
168,2020-11-23 11:08:19.107085-05:00,18.93,10641,18.94,8074,13.76,2606,13.77,1721
169,2020-11-23 11:08:25.118172-05:00,18.93,10641,18.94,8074,13.76,1937,13.77,1804
170,2020-11-23 11:08:29.125990-05:00,18.93,8336,18.94,11154,13.76,1937,13.77,1804
171,2020-11-23 11:08:39.102824-05:00,18.93,8766,18.94,11103,13.76,1962,13.77,1786
172,2020-11-23 11:08:49.107922-05:00,18.93,6321,18.94,11893,13.76,1330,13.77,2949
173,2020-11-23 11:08:59.227671-05:00,18.92,10356,18.93,3490,13.75,2812,13.76,1395
174,2020-11-23 11:09:09.244741-05:00,18.92,10533,18.93,5975,13.75,2685,13.76,1443
175,2020-11-23 11:09:19.260867-05:00,18.92,10852,18.93,2570,13.75,2799,13.76,666
176,2020-11-23 11:09:29.279058-05:00,18.92,5177,18.93,1427,13.75,2027,13.76,649
177,2020-11-23 11:09:39.046329-05:00,18.93,6036,18.94,13044,13.75,3041,13.76,575
178,2020-11-23 11:09:49.205893-05:00,18.92,8753,18.93,7587,13.75,2343,13.76,1377
