,time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2
36,2020-12-02 09:52:49.353098-05:00,18.5,11974,18.51,4541,13.15,1673,13.16,2145
37,2020-12-02 09:52:59.067265-05:00,18.5,11523,18.51,3399,13.15,1171,13.16,2504
38,2020-12-02 09:53:09.117176-05:00,18.5,6447,18.51,10246,13.14,1503,13.15,2884
39,2020-12-02 09:53:19.101631-05:00,18.5,7260,18.51,10225,13.14,1878,13.15,2541
40,2020-12-02 09:53:29.189354-05:00,18.5,6299,18.51,10300,13.14,1467,13.15,2781
41,2020-12-02 09:53:39.134912-05:00,18.5,6693,18.51,10288,13.14,1614,13.15,2759
42,2020-12-02 09:53:49.154134-05:00,18.5,10695,18.51,5690,13.14,2897,13.15,1048
43,2020-12-02 09:53:59.171602-05:00,18.5,10701,18.51,5675,13.14,2648,13.15,1055
44,2020-12-02 09:54:09.124308-05:00,18.5,11124,18.51,1256,13.15,3087,13.16,1237
45,2020-12-02 09:54:19.160397-05:00,18.51,12407,18.52,7989,13.16,1440,13.17,2472
46,2020-12-02 09:54:29.104942-05:00,18.51,8216,18.52,11482,13.15,2964,13.16,1905
47,2020-12-02 09:54:39.129087-05:00,18.51,7118,18.52,11594,13.15,2657,13.16,2442
48,2020-12-02 09:54:49.162966-05:00,18.51,8792,18.52,10619,13.15,3513,13.16,1305
49,2020-12-02 09:54:59.118989-05:00,18.51,9862,18.52,9578,13.16,1362,13.17,2502
50,2020-12-02 09:55:09.135843-05:00,18.51,11165,18.52,11449,13.16,1161,13.17,3144
51,2020-12-02 09:55:19.156585-05:00,18.51,9852,18.52,12405,13.16,500,13.17,3300
52,2020-12-02 09:55:29.177130-05:00,18.51,9212,18.52,12523,13.15,3325,13.16,1015
53,2020-12-02 09:55:39.199061-05:00,18.51,13427,18.52,6167,13.16,3341,13.17,1894
54,2020-12-02 09:55:49.139942-05:00,18.52,14131,18.53,8329,13.17,3991,13.18,1329
55,2020-12-02 09:55:59.158848-05:00,18.52,6473,18.53,12336,13.17,764,13.18,2632
56,2020-12-02 09:56:09.177443-05:00,18.51,7722,18.52,11388,13.15,3239,13.16,1755
57,2020-12-02 09:56:19.275556-05:00,18.51,3388,18.52,11806,13.15,2769,13.16,1808
58,2020-12-02 09:56:29.223520-05:00,18.51,1188,18.52,11927,13.15,2065,13.16,2509
59,2020-12-02 09:56:39.243106-05:00,18.5,11222,18.51,7294,13.15,1793,13.16,2570
60,2020-12-02 09:56:49.214871-05:00,18.5,11356,18.51,5926,13.15,1868,13.16,2551
61,2020-12-02 09:56:59.237512-05:00,18.5,9370,18.51,7959,13.14,2520,13.15,2147
62,2020-12-02 09:57:09.216060-05:00,18.5,8494,18.51,10303,13.14,2550,13.15,2040
63,2020-12-02 09:57:19.227932-05:00,18.5,10848,18.51,1708,13.15,3634,13.16,1691
64,2020-12-02 09:57:29.229075-05:00,18.51,9796,18.52,13579,13.15,4005,13.16,858
65,2020-12-02 09:57:39.246401-05:00,18.51,8838,18.52,13659,13.15,3811,13.16,1210
66,2020-12-02 09:57:49.198220-05:00,18.51,8272,18.52,13663,13.15,3680,13.16,1180
67,2020-12-02 09:57:59.304430-05:00,18.51,10175,18.52,13016,13.15,3902,13.16,737
68,2020-12-02 09:58:09.078435-05:00,18.52,6747,18.53,12989,13.17,2500,13.18,2561
69,2020-12-02 09:58:19.100653-05:00,18.52,11044,18.53,8011,13.17,3809,13.18,517
70,2020-12-02 09:58:29.223120-05:00,18.52,10457,18.53,8294,13.17,3577,13.18,1520
71,2020-12-02 09:58:39.300368-05:00,18.52,10790,18.53,8044,13.17,3734,13.18,1225
72,2020-12-02 09:58:49.070388-05:00,18.53,9988,18.54,8991,13.18,3654,13.19,440
73,2020-12-02 09:58:59.120974-05:00,18.53,10034,18.54,9027,13.18,3714,13.19,561
74,2020-12-02 09:59:09.110064-05:00,18.53,6356,18.54,10737,13.18,2713,13.19,2703
75,2020-12-02 09:59:19.206022-05:00,18.52,12556,18.53,3762,13.18,1764,13.19,2478
76,2020-12-02 09:59:29.226546-05:00,18.53,2875,18.54,3000,13.18,1176,13.19,1073
77,2020-12-02 09:59:39.249543-05:00,18.53,7421,18.54,9188,13.18,2407,13.19,1215
78,2020-12-02 09:59:49.269080-05:00,18.53,7936,18.54,9059,13.18,2653,13.19,1144
79,2020-12-02 09:59:59.217298-05:00,18.53,11564,18.54,2288,13.19,2738,13.2,1597
80,2020-12-02 10:00:09.234859-05:00,18.54,6545,18.55,11185,13.19,3193,13.2,1367
81,2020-12-02 10:00:19.302847-05:00,18.54,11044,18.55,6818,13.2,2825,13.21,1599
82,2020-12-02 10:00:29.272847-05:00,18.54,10020,18.55,6070,13.2,1726,13.21,2330
83,2020-12-02 10:00:39.076707-05:00,18.54,11140,18.55,4444,13.2,2051,13.21,1542
84,2020-12-02 10:00:49.106746-05:00,18.54,10239,18.55,5577,13.2,1532,13.21,1626
85,2020-12-02 10:00:59.127363-05:00,18.54,7248,18.55,9645,13.2,125,13.21,2750
86,2020-12-02 10:01:09.201011-05:00,18.53,3658,18.54,13048,13.18,1241,13.19,2762
87,2020-12-02 10:01:19.310199-05:00,18.52,11219,18.53,7600,13.17,2401,13.18,1697
88,2020-12-02 10:01:29.190119-05:00,18.52,7506,18.53,12116,13.17,1866,13.18,2767
89,2020-12-02 10:01:39.207840-05:00,18.52,11411,18.53,2978,13.18,2297,13.19,2650
90,2020-12-02 10:01:49.227857-05:00,18.53,6212,18.54,14076,13.18,1867,13.19,2379
91,2020-12-02 10:01:59.247704-05:00,18.53,9473,18.54,13708,13.18,2678,13.19,1679
92,2020-12-02 10:02:09.210814-05:00,18.52,9125,18.53,12061,13.17,1984,13.18,2432
93,2020-12-02 10:02:19.230307-05:00,18.52,11478,18.53,7605,13.17,2755,13.18,1202
94,2020-12-02 10:02:29.251416-05:00,18.52,10733,18.53,9547,13.17,2086,13.18,1520
95,2020-12-02 10:02:39.270135-05:00,18.52,11292,18.53,8499,13.17,2509,13.18,1358
96,2020-12-02 10:02:49.290453-05:00,18.52,11285,18.53,7621,13.17,2559,13.18,1120
97,2020-12-02 10:02:59.188270-05:00,18.52,6696,18.53,2245,13.17,2464,13.18,180
98,2020-12-02 10:03:09.133158-05:00,18.53,9651,18.54,5669,13.18,4021,13.19,944
99,2020-12-02 10:03:19.153802-05:00,18.53,10144,18.54,6193,13.19,2003,13.2,2692
100,2020-12-02 10:03:29.174691-05:00,18.53,10329,18.54,5047,13.19,2113,13.2,1858
101,2020-12-02 10:03:39.086360-05:00,18.54,7437,18.55,12105,13.19,3347,13.2,475
102,2020-12-02 10:03:49.098743-05:00,18.54,5081,18.55,12373,13.19,3201,13.2,1127
103,2020-12-02 10:03:59.115656-05:00,18.53,10879,18.54,10010,13.19,1882,13.2,2412
104,2020-12-02 10:04:09.132105-05:00,18.52,11724,18.53,7102,13.17,2915,13.18,1358
105,2020-12-02 10:04:19.276604-05:00,18.53,9713,18.54,15721,13.18,2830,13.19,1882
106,2020-12-02 10:04:29.058003-05:00,18.53,6175,18.54,16223,13.18,2018,13.19,2932
107,2020-12-02 10:04:39.093389-05:00,18.53,5447,18.54,15984,13.18,2331,13.19,1999
108,2020-12-02 10:04:49.127689-05:00,18.53,9962,18.54,10386,13.19,2814,13.2,2418
109,2020-12-02 10:04:59.161113-05:00,18.53,10315,18.54,3952,13.19,3231,13.2,1702
110,2020-12-02 10:05:09.276778-05:00,18.54,9853,18.55,11870,13.2,1439,13.21,2320
111,2020-12-02 10:05:19.292172-05:00,18.54,6842,18.55,12454,13.2,293,13.21,3043
112,2020-12-02 10:05:29.060230-05:00,18.53,11943,18.54,5749,13.19,3018,13.2,1776
113,2020-12-02 10:05:39.082996-05:00,18.53,10738,18.54,7013,13.18,3243,13.19,899
114,2020-12-02 10:05:49.103146-05:00,18.53,10240,18.54,7227,13.19,726,13.2,3350
115,2020-12-02 10:05:59.254568-05:00,18.53,8060,18.54,10751,13.18,2827,13.19,1280
116,2020-12-02 10:06:09.271661-05:00,18.53,7172,18.54,10745,13.18,2586,13.19,1256
117,2020-12-02 10:06:19.445705-05:00,18.52,11911,18.53,7423,13.18,505,13.19,2691
118,2020-12-02 10:06:29.071071-05:00,18.52,12306,18.53,2227,13.18,2118,13.19,2063
119,2020-12-02 10:06:39.195908-05:00,18.52,12048,18.53,6556,13.17,3197,13.18,1009
120,2020-12-02 10:06:49.346259-05:00,18.52,11865,18.53,6807,13.17,2885,13.18,1057
121,2020-12-02 10:06:59.233622-05:00,18.52,9940,18.53,10120,13.17,2070,13.18,1914
122,2020-12-02 10:07:09.253309-05:00,18.52,11514,18.53,7387,13.17,2562,13.18,1289
123,2020-12-02 10:07:19.247396-05:00,18.51,12978,18.52,9153,13.16,1930,13.17,2928
124,2020-12-02 10:07:29.181153-05:00,18.51,10203,18.52,12876,13.16,1019,13.17,3001
125,2020-12-02 10:07:39.200351-05:00,18.5,6134,18.51,12260,13.14,1339,13.15,2604
126,2020-12-02 10:07:49.220058-05:00,18.5,5494,18.51,12574,13.14,1729,13.15,2934
127,2020-12-02 10:07:59.194804-05:00,18.5,5998,18.51,12436,13.14,1789,13.15,2915
128,2020-12-02 10:08:09.211046-05:00,18.5,8964,18.51,10039,13.14,2667,13.15,2111
129,2020-12-02 10:08:19.229864-05:00,18.5,9875,18.51,7839,13.15,599,13.16,3467
130,2020-12-02 10:08:29.248238-05:00,18.5,5254,18.51,12341,13.14,1710,13.15,3015
131,2020-12-02 10:08:39.222191-05:00,18.5,5026,18.51,12404,13.14,1489,13.15,3199
132,2020-12-02 10:08:49.198153-05:00,18.49,10427,18.5,10300,13.13,1899,13.14,2507
133,2020-12-02 10:08:59.291958-05:00,18.49,5562,18.5,1577,13.13,1832,13.14,359
134,2020-12-02 10:09:09.235798-05:00,18.49,10094,18.5,5477,13.13,2595,13.14,1709
135,2020-12-02 10:09:19.262486-05:00,18.49,4315,18.5,1781,13.13,2021,13.14,643
136,2020-12-02 10:09:29.091735-05:00,18.49,10492,18.5,558,13.13,2969,13.14,303
137,2020-12-02 10:09:39.067036-05:00,18.49,10840,18.5,1075,13.14,2002,13.15,2826
138,2020-12-02 10:09:49.086256-05:00,18.5,11024,18.51,11743,13.14,2642,13.15,1714
139,2020-12-02 10:09:59.197466-05:00,18.5,9124,18.51,13119,13.14,2020,13.15,2717
140,2020-12-02 10:10:09.129717-05:00,18.5,3887,18.51,13395,13.14,512,13.15,3019
141,2020-12-02 10:10:19.165642-05:00,18.49,11383,18.5,3682,13.13,3281,13.14,839
142,2020-12-02 10:10:29.175264-05:00,18.49,11500,18.5,4775,13.13,3047,13.14,1058
143,2020-12-02 10:10:39.196087-05:00,18.49,10914,18.5,5241,13.13,2744,13.14,1339
144,2020-12-02 10:10:49.270873-05:00,18.49,10788,18.5,5905,13.13,2024,13.14,1845
145,2020-12-02 10:10:59.203567-05:00,18.49,9919,18.5,8071,13.13,1853,13.14,2213
146,2020-12-02 10:11:09.193966-05:00,18.49,3742,18.5,2432,13.13,1310,13.14,758
147,2020-12-02 10:11:19.216157-05:00,18.49,10401,18.5,5239,13.13,2589,13.14,969
148,2020-12-02 10:11:29.309504-05:00,18.49,4503,18.5,3197,13.13,1973,13.14,1214
149,2020-12-02 10:11:39.193770-05:00,18.49,10478,18.5,3761,13.13,2881,13.14,793
150,2020-12-02 10:11:49.213615-05:00,18.5,4059,18.51,13582,13.14,522,13.15,2910
151,2020-12-02 10:11:59.231178-05:00,18.49,10708,18.5,9264,13.13,1888,13.14,3129
152,2020-12-02 10:12:09.251783-05:00,18.49,9169,18.5,9585,13.13,1787,13.14,3147
153,2020-12-02 10:12:19.091994-05:00,18.49,3752,18.5,5268,13.13,947,13.14,1835
154,2020-12-02 10:12:29.315943-05:00,18.49,7357,18.5,11680,13.13,1739,13.14,2942
155,2020-12-02 10:12:39.075433-05:00,18.49,6867,18.5,12242,13.12,3076,13.13,711
156,2020-12-02 10:12:49.094762-05:00,18.49,6604,18.5,12557,13.12,3216,13.13,910
157,2020-12-02 10:12:59.115213-05:00,18.49,6032,18.5,12409,13.12,3147,13.13,1172
158,2020-12-02 10:13:09.245664-05:00,18.49,6042,18.5,12341,13.12,3154,13.13,1186
159,2020-12-02 10:13:19.266676-05:00,18.49,8883,18.5,9181,13.13,2129,13.14,2757
160,2020-12-02 10:13:29.323168-05:00,18.49,9955,18.5,8942,13.13,2138,13.14,2676
161,2020-12-02 10:13:39.058987-05:00,18.49,7951,18.5,11461,13.13,2011,13.14,2785
162,2020-12-02 10:13:49.086914-05:00,18.49,6879,18.5,12141,13.13,1192,13.14,2832
163,2020-12-02 10:13:59.198696-05:00,18.49,5923,18.5,12490,13.13,315,13.14,3008
164,2020-12-02 10:14:09.219533-05:00,18.49,3316,18.5,13496,13.12,2153,13.13,2005
165,2020-12-02 10:14:19.293860-05:00,18.49,1240,18.5,13477,13.12,1935,13.13,2732
166,2020-12-02 10:14:29.260631-05:00,18.48,11484,18.49,3594,13.12,2701,13.13,1974
167,2020-12-02 10:14:39.100353-05:00,18.48,12298,18.49,1968,13.12,2813,13.13,1678
168,2020-12-02 10:14:49.115076-05:00,18.49,7724,18.5,13277,13.12,2835,13.13,1374
169,2020-12-02 10:14:59.136563-05:00,18.49,5011,18.5,13319,13.12,2338,13.13,1503
170,2020-12-02 10:15:08.155057-05:00,18.48,5592,18.49,2892,13.12,863,13.13,1677
171,2020-12-02 10:15:19.067469-05:00,18.48,6253,18.49,10751,13.11,1908,13.12,2225
172,2020-12-02 10:15:29.085177-05:00,18.48,9947,18.49,6450,13.12,2175,13.13,2474
173,2020-12-02 10:15:39.102197-05:00,18.48,10329,18.49,2493,13.12,2985,13.13,1270
174,2020-12-02 10:15:49.121495-05:00,18.49,7457,18.5,13173,13.12,3552,13.13,1313
175,2020-12-02 10:15:59.140773-05:00,18.49,8957,18.5,11899,13.13,2112,13.14,2629
176,2020-12-02 10:16:09.170234-05:00,18.49,4678,18.5,13339,13.12,2736,13.13,2073
177,2020-12-02 10:16:19.113889-05:00,18.49,5197,18.5,13331,13.12,3009,13.13,1993
178,2020-12-02 10:16:29.131400-05:00,18.49,9731,18.5,9725,13.13,2280,13.14,2561
179,2020-12-02 10:16:39.174211-05:00,18.49,8172,18.5,12030,13.13,2118,13.14,2545
180,2020-12-02 10:16:49.114759-05:00,18.49,10504,18.5,8376,13.13,3032,13.14,1521
181,2020-12-02 10:16:59.134134-05:00,18.49,10200,18.5,8397,13.13,2934,13.14,1550
182,2020-12-02 10:17:09.176795-05:00,18.49,6651,18.5,12773,13.13,1564,13.14,2618
183,2020-12-02 10:17:19.170572-05:00,18.49,6897,18.5,11844,13.13,2006,13.14,2516
184,2020-12-02 10:17:29.192402-05:00,18.48,9928,18.49,8149,13.12,1563,13.13,3240
185,2020-12-02 10:17:39.159988-05:00,18.48,9577,18.49,11538,13.12,530,13.13,3325
186,2020-12-02 10:17:49.177233-05:00,18.48,10996,18.49,7430,13.12,2075,13.13,2887
187,2020-12-02 10:17:59.250412-05:00,18.48,11649,18.49,2092,13.12,3140,13.13,1884
188,2020-12-02 10:18:09.218163-05:00,18.49,8168,18.5,10991,13.12,3262,13.13,999
189,2020-12-02 10:18:19.240757-05:00,18.49,9959,18.5,11969,13.13,835,13.14,2866
190,2020-12-02 10:18:29.260355-05:00,18.49,10247,18.5,11432,13.13,2096,13.14,2586
191,2020-12-02 10:18:39.278026-05:00,18.49,13526,18.5,7420,13.13,2466,13.14,1592
192,2020-12-02 10:18:49.294649-05:00,18.49,13504,18.5,5277,13.13,2611,13.14,1255
193,2020-12-02 10:18:59.062581-05:00,18.49,13130,18.5,6415,13.13,2006,13.14,1609
194,2020-12-02 10:19:09.186254-05:00,18.49,13518,18.5,6376,13.13,2448,13.14,1375
195,2020-12-02 10:19:19.204438-05:00,18.49,12575,18.5,8216,13.13,1790,13.14,2321
196,2020-12-02 10:19:29.222099-05:00,18.49,10329,18.5,10529,13.13,1634,13.14,2375
197,2020-12-02 10:19:39.242033-05:00,18.49,9455,18.5,10985,13.13,1060,13.14,2543
198,2020-12-02 10:19:47.257640-05:00,18.49,9508,18.5,10985,13.13,1060,13.14,2543
199,2020-12-02 10:19:47.257640-05:00,18.49,9508,18.5,10985,13.12,3294,13.13,829
200,2020-12-02 10:19:59.065916-05:00,18.49,8004,18.5,10992,13.12,2998,13.13,1220
201,2020-12-02 10:20:09.084086-05:00,18.49,4928,18.5,11557,13.12,2566,13.13,1407
202,2020-12-02 10:20:19.130548-05:00,18.49,8775,18.5,11638,13.12,2992,13.13,937
203,2020-12-02 10:20:29.147941-05:00,18.49,12453,18.5,7199,13.13,2565,13.14,1870
204,2020-12-02 10:20:39.111904-05:00,18.49,12321,18.5,7807,13.13,2317,13.14,2310
205,2020-12-02 10:20:49.235545-05:00,18.49,12331,18.5,7873,13.13,1813,13.14,2467
206,2020-12-02 10:20:59.150745-05:00,18.49,9262,18.5,11537,13.13,1345,13.14,2622
207,2020-12-02 10:21:09.171266-05:00,18.49,12418,18.5,7141,13.13,2126,13.14,1654
208,2020-12-02 10:21:19.137546-05:00,18.49,13603,18.5,4079,13.14,1303,13.15,2585
209,2020-12-02 10:21:29.158599-05:00,18.49,13512,18.5,6935,13.14,687,13.15,2609
210,2020-12-02 10:21:39.179051-05:00,18.49,7989,18.5,2947,13.14,893,13.15,1428
211,2020-12-02 10:21:49.200170-05:00,18.5,3962,18.51,7318,13.14,1952,13.15,1027
212,2020-12-02 10:21:59.075242-05:00,18.5,10117,18.51,7007,13.14,3033,13.15,557
213,2020-12-02 10:22:09.304851-05:00,18.51,3176,18.52,15349,13.15,2101,13.16,2214
214,2020-12-02 10:22:19.143088-05:00,18.5,9634,18.51,11360,13.15,8,13.16,2778
215,2020-12-02 10:22:29.097491-05:00,18.5,11557,18.51,9198,13.14,3068,13.15,634
216,2020-12-02 10:22:39.117751-05:00,18.5,9660,18.51,11368,13.14,2939,13.15,1369
217,2020-12-02 10:22:49.075424-05:00,18.5,4088,18.51,14473,13.14,1321,13.15,2553
218,2020-12-02 10:22:59.073429-05:00,18.5,3031,18.51,15858,13.13,3380,13.14,1100
219,2020-12-02 10:23:09.091061-05:00,18.49,11750,18.5,9003,13.13,2988,13.14,1567
220,2020-12-02 10:23:19.150204-05:00,18.49,12115,18.5,2570,13.14,2466,13.15,2852
221,2020-12-02 10:23:29.127256-05:00,18.5,13768,18.51,9951,13.15,1920,13.16,2661
222,2020-12-02 10:23:39.132705-05:00,18.5,11290,18.51,13922,13.14,3613,13.15,1713
223,2020-12-02 10:23:49.153474-05:00,18.5,10142,18.51,14813,13.14,3385,13.15,1766
224,2020-12-02 10:23:59.173723-05:00,18.5,12981,18.51,10774,13.14,3627,13.15,1062
225,2020-12-02 10:24:09.195019-05:00,18.5,3524,18.51,14500,13.14,1463,13.15,2260
226,2020-12-02 10:24:19.216523-05:00,18.49,12241,18.5,8246,13.13,3001,13.14,1184
227,2020-12-02 10:24:29.162384-05:00,18.49,12033,18.5,8120,13.13,3066,13.14,920
228,2020-12-02 10:24:39.183845-05:00,18.49,13438,18.5,1410,13.14,2657,13.15,2546
229,2020-12-02 10:24:49.204580-05:00,18.5,10421,18.51,14224,13.14,3192,13.15,1772
230,2020-12-02 10:24:59.225645-05:00,18.5,10226,18.51,14156,13.14,2930,13.15,1788
231,2020-12-02 10:25:09.245294-05:00,18.5,8426,18.51,14273,13.14,2518,13.15,1850
232,2020-12-02 10:25:19.266403-05:00,18.5,7785,18.51,14767,13.14,2200,13.15,2662
233,2020-12-02 10:25:29.301860-05:00,18.5,4505,18.51,15042,13.14,1246,13.15,2699
234,2020-12-02 10:25:39.304483-05:00,18.5,833,18.51,10417,13.13,1979,13.14,1139
235,2020-12-02 10:25:49.074903-05:00,18.49,10524,18.5,9140,13.13,2325,13.14,1763
236,2020-12-02 10:25:59.260047-05:00,18.49,10327,18.5,10141,13.13,1755,13.14,2537
237,2020-12-02 10:26:09.279212-05:00,18.49,10555,18.5,9047,13.13,2692,13.14,1804
238,2020-12-02 10:26:19.301280-05:00,18.49,10295,18.5,9848,13.13,1928,13.14,2350
239,2020-12-02 10:26:29.071259-05:00,18.49,10512,18.5,9122,13.13,2172,13.14,1835
240,2020-12-02 10:26:39.053818-05:00,18.49,10293,18.5,9926,13.13,1918,13.14,2359
241,2020-12-02 10:26:49.072337-05:00,18.49,10540,18.5,9170,13.13,1907,13.14,2153
242,2020-12-02 10:26:59.088508-05:00,18.49,10302,18.5,9964,13.13,1895,13.14,2390
243,2020-12-02 10:27:09.106533-05:00,18.49,7405,18.5,14029,13.13,1445,13.14,2622
244,2020-12-02 10:27:19.124216-05:00,18.49,8145,18.5,13780,13.13,1799,13.14,2598
245,2020-12-02 10:27:29.110833-05:00,18.49,6267,18.5,14271,13.12,3231,13.13,2391
246,2020-12-02 10:27:39.106913-05:00,18.49,5819,18.5,14418,13.12,3047,13.13,2085
247,2020-12-02 10:27:49.126503-05:00,18.49,6682,18.5,11930,13.13,816,13.14,3026
248,2020-12-02 10:27:59.146111-05:00,18.49,9260,18.5,10245,13.13,1714,13.14,2793
249,2020-12-02 10:28:09.149220-05:00,18.49,10952,18.5,8627,13.13,2685,13.14,1773
250,2020-12-02 10:28:19.086048-05:00,18.49,10742,18.5,8686,13.13,2406,13.14,1887
251,2020-12-02 10:28:29.104224-05:00,18.49,10409,18.5,9631,13.13,1777,13.14,2547
252,2020-12-02 10:28:39.121309-05:00,18.49,8037,18.5,12894,13.13,1619,13.14,2799
253,2020-12-02 10:28:49.137451-05:00,18.49,8596,18.5,12141,13.13,1654,13.14,2797
254,2020-12-02 10:28:59.223239-05:00,18.49,10732,18.5,8788,13.13,2244,13.14,1953
255,2020-12-02 10:29:09.148239-05:00,18.49,9598,18.5,9630,13.13,1815,13.14,2583
256,2020-12-02 10:29:19.189757-05:00,18.49,10732,18.5,8848,13.13,2283,13.14,2018
257,2020-12-02 10:29:29.189203-05:00,18.49,11121,18.5,8645,13.13,2776,13.14,1656
258,2020-12-02 10:29:39.128882-05:00,18.49,11677,18.5,2639,13.14,2000,13.15,2503
259,2020-12-02 10:29:49.143223-05:00,18.49,7365,18.5,1416,13.14,1429,13.15,1696
260,2020-12-02 10:29:59.161495-05:00,18.5,8394,18.51,13892,13.14,2674,13.15,1390
261,2020-12-02 10:30:09.217482-05:00,18.5,6734,18.51,14479,13.14,1837,13.15,2298
262,2020-12-02 10:30:19.254747-05:00,18.49,11481,18.5,9537,13.13,2907,13.14,2082
263,2020-12-02 10:30:29.271539-05:00,18.49,11456,18.5,8674,13.13,2870,13.14,1421
264,2020-12-02 10:30:39.288591-05:00,18.49,8054,18.5,13629,13.13,1745,13.14,2606
265,2020-12-02 10:30:48.054180-05:00,18.49,6748,18.5,14013,13.13,1745,13.14,2606
266,2020-12-02 10:30:48.054180-05:00,18.49,6748,18.5,14013,13.13,299,13.14,2832
267,2020-12-02 10:30:59.077050-05:00,18.49,7213,18.5,13950,13.13,1510,13.14,2823
268,2020-12-02 10:31:09.130494-05:00,18.49,6442,18.5,13404,13.12,3046,13.13,752
269,2020-12-02 10:31:19.203285-05:00,18.49,6068,18.5,13708,13.12,3473,13.13,106
270,2020-12-02 10:31:29.171948-05:00,18.49,7566,18.5,13022,13.13,1892,13.14,2824
271,2020-12-02 10:31:39.192034-05:00,18.49,6285,18.5,13643,13.13,1585,13.14,2832
272,2020-12-02 10:31:49.198318-05:00,18.49,7551,18.5,12985,13.13,2003,13.14,2804
273,2020-12-02 10:31:59.216852-05:00,18.49,5690,18.5,13769,13.13,1346,13.14,2902
274,2020-12-02 10:32:09.239886-05:00,18.49,4333,18.5,13970,13.12,3265,13.13,1428
275,2020-12-02 10:32:19.262904-05:00,18.49,4037,18.5,13371,13.12,2933,13.13,1183
276,2020-12-02 10:32:29.191886-05:00,18.49,3337,18.5,14180,13.12,2873,13.13,1727
277,2020-12-02 10:32:39.210726-05:00,18.49,3070,18.5,14378,13.12,2344,13.13,2194
278,2020-12-02 10:32:49.228686-05:00,18.48,5674,18.49,6472,13.12,1709,13.13,1240
