time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2,mid1,mid2,residuals,imb1,imb2,residual_later,mid1_later,mid2_later,imb1_later,imb2_later,pnl,mid1_diff,mid2_diff,residual_bucket,imb1_bucket,imb2_bucket,avg_pnl,G1_It,G2_It,dM1,dM2,residual_bucket_later,imb1_bucket_later,imb2_bucket_later,current_state,later_state,micro1_adj,micro2_adj,micro1,micro2
2020-11-23 18:17:29.076602+00:00,18.96,4748,18.97,9775,13.8,2192,13.81,1435,18.965,13.805,0.0032860324675674235,0.32692969772085656,0.6043562172594431,0.0032860324675674235,18.965,13.805,0.23929840828310925,0.4981799271970879,0.0,0.0,0.0,4,0,1,-0.0017378263349258599,-0.001859903381642361,0.0,0,0,4,0,1,401,40100,-0.004400937736897364,0.002032657366338348,18.960599062263103,13.807032657366339
2020-11-23 18:17:39.054675+00:00,18.96,4792,18.97,9775,13.8,2161,13.81,1428,18.965,13.805,0.0032860324675674235,0.32896272396512666,0.6021175814990248,0.0032860324675674235,18.965,13.805,0.1575181006903519,0.4868180631688854,0.0,0.0,0.0,4,0,1,-0.0017378263349258599,-0.001859903381642361,0.0,0,0,4,0,1,401,40100,-0.004400937736897364,0.002032657366338348,18.960599062263103,13.807032657366339
2020-11-23 18:17:48.219817+00:00,18.96,3097,18.97,9845,13.8,1916,13.81,1930,18.965,13.805,0.0032860324675674235,0.23929840828310925,0.4981799271970879,0.0032860324675674235,18.965,13.805,0.1575181006903519,0.4868180631688854,0.0,0.0,0.0,4,0,1,-0.0017378263349258599,-0.001859903381642361,0.0,0,0,4,0,1,401,40100,-0.004400937736897364,0.002032657366338348,18.960599062263103,13.807032657366339
2020-11-23 18:17:59.199274+00:00,18.96,1871,18.97,10007,13.8,1865,13.81,1966,18.965,13.805,0.0032860324675674235,0.1575181006903519,0.4868180631688854,0.0032860324675674235,18.965,13.805,0.13167890605216512,0.3327556325823224,0.0,0.0,0.0,4,0,1,-0.0017378263349258599,-0.001859903381642361,0.0,0,0,4,0,0,401,40000,-0.004400937736897364,0.002032657366338348,18.960599062263103,13.807032657366339
2020-11-23 18:18:19.075539+00:00,18.95,10402,18.96,7426,13.79,2096,13.8,1978,18.955,13.795,0.00016134665754918842,0.5834642135965896,0.5144820814923907,0.00016134665754918842,18.955,13.795,0.468179795282599,0.5251850083552161,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:18:29.055812+00:00,18.95,10374,18.96,7430,13.79,2200,13.8,1989,18.955,13.795,0.00016134665754918842,0.5826780498764322,0.5251850083552161,0.00016134665754918842,18.955,13.795,0.48616479538622,0.4603755181663009,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:18:38.110805+00:00,18.95,8416,18.96,9560,13.79,2200,13.8,1989,18.955,13.795,0.00016134665754918842,0.468179795282599,0.5251850083552161,0.00016134665754918842,18.955,13.795,0.48616479538622,0.4603755181663009,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:18:38.110805+00:00,18.95,8416,18.96,9560,13.79,1933,13.8,2182,18.955,13.795,0.00016134665754918842,0.468179795282599,0.4697448359659781,0.00016134665754918842,18.955,13.795,0.48616479538622,0.4603755181663009,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:18:49.090553+00:00,18.95,7924,18.96,8375,13.79,1888,13.8,2213,18.955,13.795,0.00016134665754918842,0.48616479538622,0.4603755181663009,0.00016134665754918842,18.955,13.795,0.4522561531449407,0.4207053469852105,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:18:58.145886+00:00,18.95,7946,18.96,9614,13.79,1888,13.8,2213,18.955,13.795,0.00016134665754918842,0.45250569476082,0.4603755181663009,0.00016134665754918842,18.955,13.795,0.4522561531449407,0.4207053469852105,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:18:58.145886+00:00,18.95,7946,18.96,9614,13.79,1866,13.8,2524,18.955,13.795,0.00016134665754918842,0.45250569476082,0.4250569476082005,0.00016134665754918842,18.955,13.795,0.4522561531449407,0.4207053469852105,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:19:09.127213+00:00,18.95,7938,18.96,9614,13.79,1849,13.8,2546,18.955,13.795,0.00016134665754918842,0.4522561531449407,0.4207053469852105,0.00016134665754918842,18.955,13.795,0.4522046257263302,0.4185727355901189,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:19:09.127213+00:00,18.95,7938,18.96,9614,13.79,1830,13.8,2542,18.955,13.795,0.00016134665754918842,0.4522561531449407,0.4185727355901189,0.00016134665754918842,18.955,13.795,0.4522046257263302,0.4185727355901189,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:19:19.144505+00:00,18.95,7938,18.96,9616,13.79,1830,13.8,2542,18.955,13.795,0.00016134665754918842,0.4522046257263302,0.4185727355901189,0.00016134665754918842,18.955,13.795,0.5133709295979625,0.4793367346938776,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:19:29.162124+00:00,18.95,8466,18.96,8025,13.79,1879,13.8,2041,18.955,13.795,0.00016134665754918842,0.5133709295979625,0.4793367346938776,0.00016134665754918842,18.955,13.795,0.4523294224854767,0.4196203978961811,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:19:39.180025+00:00,18.95,7942,18.96,9616,13.79,1835,13.8,2538,18.955,13.795,0.00016134665754918842,0.4523294224854767,0.4196203978961811,0.00016134665754918842,18.955,13.795,0.4577894862890672,0.4437350359138069,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:19:49.196751+00:00,18.95,7646,18.96,9056,13.79,1668,13.8,2091,18.955,13.795,0.00016134665754918842,0.4577894862890672,0.4437350359138069,0.00016134665754918842,18.955,13.795,0.4470987829040475,0.3676133760879524,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:19:59.215275+00:00,18.95,7898,18.96,9767,13.79,1605,13.8,2761,18.955,13.795,0.00016134665754918842,0.4470987829040475,0.3676133760879524,0.00016134665754918842,18.955,13.795,0.4483501530785803,0.3602138043225657,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:20:09.232551+00:00,18.95,7908,18.96,9730,13.79,1550,13.8,2753,18.955,13.795,0.00016134665754918842,0.4483501530785803,0.3602138043225657,0.00016134665754918842,18.955,13.795,0.4489125509741731,0.3597306084533209,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:20:09.232551+00:00,18.95,7908,18.96,9730,13.79,1549,13.8,2757,18.955,13.795,0.00016134665754918842,0.4483501530785803,0.3597306084533209,0.00016134665754918842,18.955,13.795,0.4489125509741731,0.3597306084533209,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:20:19.250258+00:00,18.95,7926,18.96,9730,13.79,1549,13.8,2757,18.955,13.795,0.00016134665754918842,0.4489125509741731,0.3597306084533209,0.00016134665754918842,18.955,13.795,0.4201755426402562,0.2732351447435246,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,0,311,31000,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:20:29.077690+00:00,18.95,8533,18.96,9562,13.79,1803,13.8,2563,18.955,13.795,0.00016134665754918842,0.4715667311411992,0.41296381126889603,0.00016134665754918842,18.955,13.795,0.4201755426402562,0.2732351447435246,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,0,311,31000,-0.0010557066260642655,0.000640703550819303,18.953944293373933,13.79564070355082
2020-11-23 18:20:39.097547+00:00,18.95,7085,18.96,9777,13.79,1076,13.8,2862,18.955,13.795,0.00016134665754918842,0.4201755426402562,0.2732351447435246,0.00016134665754918842,18.955,13.795,0.4316496350364963,0.2751747346621797,0.0,0.0,0.0,3,1,0,-0.0003631067706425505,0.0,-0.00250980392156869,0,0,3,1,0,310,31000,-0.002409204929044234,-0.0017450179956958278,18.952590795070954,13.793254982004305
2020-11-23 18:20:49.117162+00:00,18.95,7392,18.96,9733,13.79,1063,13.8,2800,18.955,13.795,0.00016134665754918842,0.4316496350364963,0.2751747346621797,0.00016134665754918842,18.955,13.795,0.3975308641975309,0.1864165956237568,0.0,0.0,0.0,3,1,0,-0.0003631067706425505,0.0,-0.00250980392156869,0,0,3,1,0,310,31000,-0.002409204929044234,-0.0017450179956958278,18.952590795070954,13.793254982004305
2020-11-23 18:21:09.239551+00:00,18.94,9083,18.95,5346,13.78,1623,13.79,2775,18.945,13.785,-0.0029633391524583885,0.6294961535795967,0.369031377899045,-0.0029633391524583885,18.945,13.785,0.4444444444444444,0.22458156382712965,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,0,211,21000,0.0010557066260642625,-0.0006407035508193031,18.946055706626066,13.78435929644918
2020-11-23 18:21:19.259557+00:00,18.94,6488,18.95,8110,13.78,899,13.79,3104,18.945,13.785,-0.0029633391524583885,0.4444444444444444,0.22458156382712965,0.00391197503752494,18.945,13.775,0.402782633014053,0.6082875457875457,0.006875314189983328,0.0,-0.010000000000001565,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,-1,4,1,1,210,4110-1,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:21:29.279476+00:00,18.94,5761,18.95,8542,13.77,2657,13.78,1711,18.945,13.775,0.00391197503752494,0.402782633014053,0.6082875457875457,0.00391197503752494,18.945,13.775,0.4490603363006924,0.7869454648205708,0.0,0.0,0.0,4,1,1,-0.0017378263349258599,0.0,0.0,0,0,4,1,2,411,41200,-0.0024932832384759233,0.004488131640785334,18.942506716761525,13.779488131640786
2020-11-23 18:21:39.048859+00:00,18.94,5781,18.95,8533,13.77,2670,13.78,1796,18.945,13.775,0.00391197503752494,0.4038703367332681,0.5978504254366324,0.00391197503752494,18.945,13.775,0.4490603363006924,0.7869454648205708,0.0,0.0,0.0,4,1,1,-0.0017378263349258599,0.0,0.0,0,0,4,1,2,411,41200,-0.0024932832384759233,0.004488131640785334,18.942506716761525,13.779488131640786
2020-11-23 18:21:49.069398+00:00,18.94,6356,18.95,7798,13.77,2785,13.78,754,18.945,13.775,0.00391197503752494,0.4490603363006924,0.7869454648205708,0.00391197503752494,18.945,13.775,0.6260808926080893,0.9312681510164568,0.0,0.0,0.0,4,1,2,-0.0017378263349258599,0.0,0.00250980392156869,0,0,4,1,2,412,41200,-0.0008926711225372907,0.006275252314918815,18.944107328877465,13.78127525231492
2020-11-23 18:21:59.088094+00:00,18.94,8978,18.95,5362,13.77,2886,13.78,213,18.945,13.775,0.00391197503752494,0.6260808926080893,0.9312681510164568,-0.0029633391524583885,18.945,13.785,0.6655195138024457,0.4273876113528071,-0.006875314189983328,0.0,0.010000000000001565,4,1,2,-0.0017378263349258599,0.0,0.00250980392156869,0,1,2,1,1,412,21101,-0.0008926711225372907,0.006275252314918815,18.944107328877465,13.78127525231492
2020-11-23 18:22:09.109096+00:00,18.94,9089,18.95,4568,13.78,2063,13.79,2764,18.945,13.785,-0.0029633391524583885,0.6655195138024457,0.4273876113528071,-0.0029633391524583885,18.945,13.785,0.606276119950143,0.3826951554897398,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,1,211,21100,0.0010557066260642625,-0.0006407035508193031,18.946055706626066,13.78435929644918
2020-11-23 18:22:19.127301+00:00,18.94,8269,18.95,5370,13.78,1809,13.79,2918,18.945,13.785,-0.0029633391524583885,0.606276119950143,0.3826951554897398,-0.0029633391524583885,18.945,13.785,0.679959100204499,0.44426526909897207,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,2,1,211,22100,0.0010557066260642625,-0.0006407035508193031,18.946055706626066,13.78435929644918
2020-11-23 18:22:28.183353+00:00,18.94,8419,18.95,5427,13.78,1809,13.79,2918,18.945,13.785,-0.0029633391524583885,0.6080456449516106,0.3826951554897398,-0.0029633391524583885,18.945,13.785,0.679959100204499,0.44426526909897207,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,2,1,211,22100,0.0010557066260642625,-0.0006407035508193031,18.946055706626066,13.78435929644918
2020-11-23 18:22:28.183353+00:00,18.94,8419,18.95,5427,13.78,1821,13.79,2924,18.945,13.785,-0.0029633391524583885,0.6080456449516106,0.3837723919915701,-0.0029633391524583885,18.945,13.785,0.679959100204499,0.44426526909897207,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,2,1,211,22100,0.0010557066260642625,-0.0006407035508193031,18.946055706626066,13.78435929644918
2020-11-23 18:22:39.166628+00:00,18.94,9310,18.95,4382,13.78,2204,13.79,2757,18.945,13.785,-0.0029633391524583885,0.679959100204499,0.44426526909897207,-0.0029633391524583885,18.945,13.785,0.6968836409834841,0.4567139625745424,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:22:49.185100+00:00,18.94,9325,18.95,4056,13.78,2221,13.79,2642,18.945,13.785,-0.0029633391524583885,0.6968836409834841,0.4567139625745424,-0.0029633391524583885,18.945,13.785,0.6024522340905671,0.2959673547767643,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,1,0,221,21000,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:22:59.242228+00:00,18.94,8009,18.95,5285,13.78,1233,13.79,2933,18.945,13.785,-0.0029633391524583885,0.6024522340905671,0.2959673547767643,-0.0029633391524583885,18.945,13.785,0.7044254369654146,0.4278142352347299,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,2,1,210,22100,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:23:09.224088+00:00,18.94,8992,18.95,4014,13.78,1600,13.79,2684,18.945,13.785,-0.0029633391524583885,0.6913732123635246,0.3734827264239029,-0.0029633391524583885,18.945,13.785,0.7044254369654146,0.4278142352347299,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:23:09.224088+00:00,18.94,8992,18.95,4014,13.78,1695,13.79,2267,18.945,13.785,-0.0029633391524583885,0.6913732123635246,0.4278142352347299,-0.0029633391524583885,18.945,13.785,0.7044254369654146,0.4278142352347299,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:23:19.241086+00:00,18.94,9471,18.95,3974,13.78,1695,13.79,2267,18.945,13.785,-0.0029633391524583885,0.7044254369654146,0.4278142352347299,-0.0029633391524583885,18.945,13.785,0.7003095040386502,0.3576611182244985,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:23:29.259127+00:00,18.94,9277,18.95,3970,13.78,1676,13.79,3010,18.945,13.785,-0.0029633391524583885,0.7003095040386502,0.3576611182244985,-0.0029633391524583885,18.945,13.785,0.6663373109371438,0.3485057471264368,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:23:39.028403+00:00,18.94,9059,18.95,3958,13.78,1673,13.79,3023,18.945,13.785,-0.0029633391524583885,0.6959360835830068,0.35626064735945484,-0.0029633391524583885,18.945,13.785,0.6663373109371438,0.3485057471264368,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:23:49.044079+00:00,18.94,8767,18.95,4390,13.78,1516,13.79,2834,18.945,13.785,-0.0029633391524583885,0.6663373109371438,0.3485057471264368,-0.0029633391524583885,18.945,13.785,0.6880818650457798,0.374384236453202,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:23:59.062190+00:00,18.94,8943,18.95,4054,13.78,1672,13.79,2794,18.945,13.785,-0.0029633391524583885,0.6880818650457798,0.374384236453202,-0.0029633391524583885,18.945,13.785,0.7036315986521902,0.4275618374558304,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:24:09.080559+00:00,18.94,9397,18.95,3958,13.78,1694,13.79,2268,18.945,13.785,-0.0029633391524583885,0.7036315986521902,0.4275618374558304,-0.0029633391524583885,18.945,13.785,0.636456883288153,0.3367556468172485,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,1,1,221,21100,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:24:19.100595+00:00,18.94,8687,18.95,4962,13.78,1476,13.79,2907,18.945,13.785,-0.0029633391524583885,0.636456883288153,0.3367556468172485,-0.0029633391524583885,18.945,13.785,0.6873605661973998,0.3740492170022371,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,2,1,211,22100,0.0010557066260642625,-0.0006407035508193031,18.946055706626066,13.78435929644918
2020-11-23 18:24:29.118989+00:00,18.94,8935,18.95,4064,13.78,1672,13.79,2798,18.945,13.785,-0.0029633391524583885,0.6873605661973998,0.3740492170022371,-0.0029633391524583885,18.945,13.785,0.687715269804822,0.374384236453202,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:24:29.118989+00:00,18.94,8935,18.95,4064,13.78,1672,13.79,2794,18.945,13.785,-0.0029633391524583885,0.6873605661973998,0.374384236453202,-0.0029633391524583885,18.945,13.785,0.687715269804822,0.374384236453202,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:24:39.137641+00:00,18.94,8985,18.95,4080,13.78,1672,13.79,2794,18.945,13.785,-0.0029633391524583885,0.687715269804822,0.374384236453202,-0.0029633391524583885,18.945,13.785,0.5839533187454413,0.30503665169070704,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,1,0,221,21000,0.0017339744542551807,0.0004012934210861415,18.946733974454254,13.785401293421087
2020-11-23 18:24:49.193868+00:00,18.94,8006,18.95,5704,13.78,1290,13.79,2939,18.945,13.785,-0.0029633391524583885,0.5839533187454413,0.30503665169070704,-0.0029633391524583885,18.945,13.785,0.4482553381444833,0.1712403951701427,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:24:59.174167+00:00,18.94,8476,18.95,5248,13.78,1231,13.79,2935,18.945,13.785,-0.0029633391524583885,0.6176041970271058,0.2954872779644743,-0.0029633391524583885,18.945,13.785,0.4482553381444833,0.1712403951701427,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:25:09.191335+00:00,18.94,6025,18.95,7416,13.78,624,13.79,3020,18.945,13.785,-0.0029633391524583885,0.4482553381444833,0.1712403951701427,-0.0029633391524583885,18.945,13.785,0.4496429634037489,0.18614718614718606,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:25:19.210563+00:00,18.94,6045,18.95,7399,13.78,688,13.79,3008,18.945,13.785,-0.0029633391524583885,0.4496429634037489,0.18614718614718606,-0.0029633391524583885,18.945,13.785,0.4496384104972788,0.21449199264898924,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:25:29.229148+00:00,18.94,6031,18.95,7382,13.78,817,13.79,2992,18.945,13.785,-0.0029633391524583885,0.4496384104972788,0.21449199264898924,-0.0029633391524583885,18.945,13.785,0.4466716529543753,0.17948016415868673,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:25:39.249530+00:00,18.94,5972,18.95,7398,13.78,656,13.79,2999,18.945,13.785,-0.0029633391524583885,0.4466716529543753,0.17948016415868673,-0.0029633391524583885,18.945,13.785,0.4267333809864189,0.13509629203794193,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:25:49.269123+00:00,18.94,5970,18.95,8020,13.78,470,13.79,3009,18.945,13.785,-0.0029633391524583885,0.4267333809864189,0.13509629203794193,-0.0029633391524583885,18.945,13.785,0.4948504168710152,0.18016928657799275,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:25:59.035391+00:00,18.94,5420,18.95,8281,13.78,689,13.79,3104,18.945,13.785,-0.0029633391524583885,0.3955915626596599,0.18165040864750856,-0.0029633391524583885,18.945,13.785,0.4948504168710152,0.18016928657799275,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:26:09.056172+00:00,18.94,6054,18.95,6180,13.78,745,13.79,3390,18.945,13.785,-0.0029633391524583885,0.4948504168710152,0.18016928657799275,-0.0029633391524583885,18.945,13.785,0.6179314386170525,0.29452211780884713,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:26:17.178859+00:00,18.94,5972,18.95,7400,13.78,745,13.79,3390,18.945,13.785,-0.0029633391524583885,0.4466048459467544,0.18016928657799275,-0.0029633391524583885,18.945,13.785,0.6179314386170525,0.29452211780884713,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:26:17.178859+00:00,18.94,5972,18.95,7400,13.78,915,13.79,3268,18.945,13.785,-0.0029633391524583885,0.4466048459467544,0.218742529285202,-0.0029633391524583885,18.945,13.785,0.6179314386170525,0.29452211780884713,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:26:29.128891+00:00,18.94,8436,18.95,5216,13.78,1285,13.79,3078,18.945,13.785,-0.0029633391524583885,0.6179314386170525,0.29452211780884713,-0.0029633391524583885,18.945,13.785,0.6170935124363421,0.28526924788607033,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:26:39.149308+00:00,18.94,8361,18.95,5188,13.78,1282,13.79,3212,18.945,13.785,-0.0029633391524583885,0.6170935124363421,0.28526924788607033,-0.0029633391524583885,18.945,13.785,0.5122945342776961,0.22064142753797927,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:26:47.162357+00:00,18.94,7667,18.95,7313,13.78,1282,13.79,3212,18.945,13.785,-0.0029633391524583885,0.5118157543391189,0.28526924788607033,-0.0029633391524583885,18.945,13.785,0.5122945342776961,0.22064142753797927,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:26:47.162357+00:00,18.94,7667,18.95,7313,13.78,915,13.79,3232,18.945,13.785,-0.0029633391524583885,0.5118157543391189,0.22064142753797927,-0.0029633391524583885,18.945,13.785,0.5122945342776961,0.22064142753797927,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
2020-11-23 18:26:58.263398+00:00,18.94,7667,18.95,7299,13.78,915,13.79,3232,18.945,13.785,-0.0029633391524583885,0.5122945342776961,0.22064142753797927,-0.0029633391524583885,18.945,13.785,0.4302174852369293,0.19701863354037266,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.944760402461746,13.78200440971652
